base_bid,pred_threshold,variable_bid,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
80,0.30000000000000004,100,21457,118.0,1155437.0,0,0.005499370834692641,53848.953721396276,9791.838983050848,0.21784507704627015
80,0.4,100,12345,104.0,670009.0,0,0.008424463345484001,54273.71405427298,6442.3942307692305,0.19414558709819948
80,0.5,100,7553,98.0,402561.0,0,0.012974976830398516,53298.15967165365,4107.765306122449,0.1859668042800573
80,0.6,100,4607,90.0,236917.0,0,0.019535489472541783,51425.43954851313,2632.411111111111,0.17535765731988873
80,0.7000000000000001,100,2456,85.0,122297.0,0,0.03460912052117264,49795.195439739415,1438.7882352941176,0.17531092685815813
80,0.8,100,910,73.0,48225.0,0,0.08021978021978023,52994.505494505494,660.6164383561644,0.1808591408591409
80,0.9,100,220,60.0,16660.0,0,0.2727272727272727,75727.27272727272,277.6666666666667,0.2727272727272727
80,0.1,120,82959,152.0,4273048.0,0,0.0018322303788618475,51507.94971009776,28112.157894736843,0.2774629745909535
80,0.2,120,40365,137.0,2174035.0,0,0.0033940294809860026,53859.40790288616,15868.868613138686,0.25112732677950067
80,0.30000000000000004,120,21886,124.0,1207651.0,0,0.0056657223796034,55179.1556246002,9739.120967741936,0.2288539788823075
80,0.4,120,12617,111.0,703655.0,0,0.008797653958944282,55770.38915748593,6339.2342342342345,0.20709677419354838
80,0.5,120,7739,102.0,426101.0,0,0.01317999741568678,55058.92234138778,4177.4607843137255,0.19336254390395752
80,0.6,120,4730,96.0,252055.0,0,0.02029598308668076,53288.58350951374,2625.5729166666665,0.186723044397463
80,0.7000000000000001,120,2524,88.0,130989.0,0,0.03486529318541997,51897.3851030111,1488.5113636363637,0.180919175911252
80,0.8,120,937,77.0,51714.0,0,0.08217716115261472,55191.03521878335,671.6103896103896,0.18930629669156882
80,0.9,120,231,64.0,18237.0,0,0.27705627705627706,78948.05194805194,284.953125,0.2825974025974026
100,0.1,20,85491,126.0,4448720.0,0,0.0014738393515106854,52037.29047502076,35307.30158730159,0.22997521270181553
100,0.2,20,40782,112.0,2169589.0,0,0.0027463096464126332,53199.67142366731,19371.33035714286,0.2052841494242112
100,0.30000000000000004,20,21753,99.0,1162866.0,0,0.004551096400496483,53457.72996828024,11746.121212121212,0.1827306578402979
100,0.4,20,12316,89.0,651788.0,0,0.007226372198765833,52922.05261448522,7323.460674157303,0.16615400513744133
100,0.5,20,7447,82.0,381494.0,0,0.011011145427689002,51227.876997448635,4652.365853658536,0.1556975963475225
100,0.6,20,4511,76.0,220490.0,0,0.016847705608512526,48878.29749501219,2901.184210526316,0.1482904415469257
100,0.7000000000000001,20,2404,70.0,113397.0,0,0.029118136439267885,47170.13311148086,1619.9571428571428,0.14474360913628803
100,0.8,20,880,56.0,43214.0,0,0.06363636363636363,49106.818181818184,771.6785714285714,0.13999999999999999
100,0.9,20,191,48.0,12883.0,0,0.2513089005235602,67450.26178010472,268.3958333333333,0.2380580675868634
100,0.1,40,86658,132.0,4577793.0,0,0.0015232292460015233,52825.971058644325,34680.25,0.2409139375476009
100,0.2,40,41519,119.0,2252336.0,0,0.00286615766275681,54248.32004624389,18927.193277310926,0.21808333096129046
100,0.30000000000000004,40,22239,106.0,1218172.0,0,0.0047664013669679395,54776.38383020819,11492.188679245282,0.1955871135474535
100,0.4,40,12660,96.0,691306.0,0,0.007582938388625593,54605.52922590837,7201.104166666667,0.17909521757862992
100,0.5,40,7665,89.0,406571.0,0,0.011611219830397913,53042.53098499674,4568.213483146067,0.16878491371642057
100,0.6,40,4656,82.0,237137.0,0,0.01761168384879725,50931.48625429554,2891.9146341463415,0.15965791940018745
100,0.7000000000000001,40,2487,77.0,122962.0,0,0.03096099718536389,49441.89786891837,1596.909090909091,0.15857659831121831
100,0.8,40,925,66.0,48451.0,0,0.07135135135135136,52379.45945945946,734.1060606060606,0.1628108108108108
100,0.9,40,216,55.0,15823.0,0,0.25462962962962965,73254.62962962964,287.6909090909091,0.25277777777777777
100,0.1,60,87734,143.0,4704489.0,0,0.0016299268242642533,53622.18752137142,32898.52447552448,0.26097795609455854
100,0.2,60,42167,126.0,2330083.0,0,0.0029881186709986482,55258.44854981383,18492.722222222223,0.2308837802935083
100,0.30000000000000004,60,22645,113.0,1267836.0,0,0.0049900640317950985,55987.45860013248,11219.787610619469,0.20844858387362253
100,0.4,60,12934,103.0,725274.0,0,0.007963507035719809,56074.99613421989,7041.495145631068,0.19205083149415916
100,0.5,60,7874,94.0,432481.0,0,0.011938023876047752,54925.1968503937,4600.86170212766,0.17807190523471955
100,0.6,60,4784,88.0,253050.0,0,0.01839464882943144,52895.06688963211,2875.568181818182,0.1710367892976589
100,0.7000000000000001,60,2559,81.0,131844.0,0,0.031652989449003514,51521.688159437275,1627.7037037037037,0.16626452094212937
100,0.8,60,956,69.0,52261.0,0,0.07217573221757322,54666.317991631804,757.4057971014493,0.16875998478508938
100,0.9,60,227,60.0,17244.0,0,0.2643171806167401,75964.7577092511,287.4,0.26768121746095314
100,0.1,80,88731,151.0,4827493.0,0,0.0017017727738896215,54405.93479167372,31970.152317880795,0.2755665182097884
100,0.2,80,42778,135.0,2407156.0,0,0.0031558277619337044,56270.88690448362,17830.785185185185,0.2473480421117057
100,0.30000000000000004,80,23018,119.0,1316019.0,0,0.0051698670605613,57173.472934225385,11058.98319327731,0.21946555659997316
100,0.4,80,13182,109.0,757523.0,0,0.008268851464117736,57466.46942800789,6949.752293577982,0.20314312906028886
100,0.5,80,8041,100.0,454714.0,0,0.012436264146250466,56549.434149981345,4547.14,0.1892799403059321
100,0.6,80,4905,94.0,269042.0,0,0.019164118246687054,54850.560652395514,2862.148936170213,0.18240756185710313
100,0.7000000000000001,80,2637,87.0,142213.0,0,0.03299203640500569,53929.84452028821,1634.632183908046,0.17797704002482162
100,0.8,80,993,75.0,57214.0,0,0.0755287009063444,57617.32124874119,762.8533333333334,0.181680856907443
100,0.9,80,236,63.0,18572.0,0,0.2669491525423729,78694.91525423729,294.7936507936508,0.2747149460708783
100,0.1,100,89696,157.0,4953707.0,0,0.0017503567606136283,55227.735907955765,31552.273885350318,0.28650475951091364
100,0.2,100,43351,143.0,2484899.0,0,0.0032986551636640447,57320.45396876658,17376.916083916083,0.26197919309819845
100,0.30000000000000004,100,23404,125.0,1368793.0,0,0.00534096735600752,58485.42984105281,10950.344,0.23047730768633182
100,0.4,100,13418,114.0,790921.0,0,0.00849605008197943,58944.775674467135,6937.903508771929,0.21237035732191492
100,0.5,100,8192,106.0,475728.0,0,0.012939453125,58072.265625,4488.0,0.20049094460227274
100,0.6,100,4996,98.0,281699.0,0,0.019615692554043235,56384.90792634107,2874.4795918367345,0.18995123371424413
100,0.7000000000000001,100,2681,90.0,148209.0,0,0.03356956359567326,55281.238343901525,1646.7666666666667,0.1837781017937676
100,0.8,100,1013,78.0,60100.0,0,0.0769990128331688,59328.72655478776,770.5128205128206,0.1880175895180831
100,0.9,100,243,66.0,19689.0,0,0.2716049382716049,81024.69135802469,298.3181818181818,0.28296296296296297
100,0.1,120,90642,162.0,5083992.0,0,0.0017872509432713313,56088.70060236976,31382.666666666668,0.29561780511141733
100,0.2,120,43876,144.0,2560694.0,0,0.0032819764791685658,58362.065821861615,17782.597222222223,0.26378736770568295
100,0.30000000000000004,120,23781,129.0,1423433.0,0,0.005424498549262016,59855.89336024558,11034.364341085271,0.23780015367501173
100,0.4,120,13640,116.0,824037.0,0,0.008504398826979473,60413.269794721404,7103.767241379311,0.21601173020527858
100,0.5,120,8353,108.0,500403.0,0,0.012929486412067521,59906.97952831318,4633.361111111111,0.2041213282108769
100,0.6,120,5096,100.0,296629.0,0,0.019623233908948195,58208.20251177394,2966.29,0.19359212216355073
100,0.7000000000000001,120,2741,93.0,156997.0,0,0.03392922291134622,57277.271068952934,1688.1397849462367,0.18944844283771684
100,0.8,120,1034,79.0,63356.0,0,0.07640232108317214,61272.72727272727,801.9746835443038,0.18947775628626692
100,0.9,120,247,67.0,20361.0,0,0.27125506072874495,82433.1983805668,303.8955223880597,0.28457121825542875
120,0.1,20,91567,137.0,5137501.0,0,0.001496172201775749,56106.46848755556,37500.00729927007,0.24998861241197454
120,0.2,20,43975,123.0,2534705.0,0,0.0027970437748720866,57639.681637293914,20607.357723577235,0.2253145899012869
120,0.30000000000000004,20,23521,109.0,1366306.0,0,0.004634156711024191,58088.77173589558,12534.91743119266,0.20096231220843272
120,0.4,20,13372,99.0,774069.0,0,0.007403529763685313,57887.301824708346,7818.878787878788,0.1844421178582112
120,0.5,20,8068,89.0,453701.0,0,0.011031234506693108,56234.63063956371,5097.76404494382,0.1684369225221977
120,0.6,20,4924,84.0,268568.0,0,0.017059301380991064,54542.64825345248,3197.2380952380954,0.16296285355586737
120,0.7000000000000001,20,2666,79.0,143927.0,0,0.029632408102025505,53986.121530382596,1821.860759493671,0.16141580849757894
120,0.8,20,1000,68.0,57155.0,0,0.068,57155.0,840.5147058823529,0.16443636363636366
120,0.9,20,229,58.0,17383.0,0,0.25327510917030566,75908.29694323144,299.7068965517241,0.25741961095672883
120,0.1,40,92506,147.0,5260354.0,0,0.0015890861133331892,56865.00335113398,35784.72108843538,0.2682261789407272
120,0.2,40,44566,131.0,2612901.0,0,0.0029394605753264823,58629.919669703355,19945.809160305344,0.23994549452701408
120,0.30000000000000004,40,23895,116.0,1416290.0,0,0.004854572086210505,59271.39568947479,12209.396551724138,0.2138218341608172
120,0.4,40,13622,106.0,807688.0,0,0.007781529878138306,59292.9085303186,7619.698113207547,0.19739619065415573
120,0.5,40,8253,96.0,478665.0,0,0.011632133769538349,57998.9094874591,4986.09375,0.18152473480717757
120,0.6,40,5044,91.0,284728.0,0,0.01804123711340206,56448.85011895322,3128.879120879121,0.1762792877225867
120,0.7000000000000001,40,2728,83.0,152291.0,0,0.030425219941348974,55825.14662756598,1834.8313253012047,0.1691642228739003
120,0.8,40,1027,71.0,60805.0,0,0.0691333982473223,59206.426484907504,856.4084507042254,0.1705709480393025
120,0.9,40,236,60.0,18335.0,0,0.2542372881355932,77690.6779661017,305.5833333333333,0.261633281972265
120,0.1,60,93371,155.0,5379077.0,0,0.0016600443392488032,57609.71822086087,34703.72258064516,0.28281420842173116
120,0.2,60,45086,141.0,2685487.0,0,0.0031273566073725767,59563.6561238522,19046.007092198583,0.2582400503280599
120,0.30000000000000004,60,24253,125.0,1466635.0,0,0.005154001566816477,60472.31270358306,11733.08,0.23036512821281718
120,0.4,60,13843,112.0,839022.0,0,0.008090731777793831,60609.83890775121,7491.267857142857,0.2084908027030399
120,0.5,60,8388,102.0,497991.0,0,0.012160228898426323,59369.456366237486,4882.264705882353,0.19275068279360125
120,0.6,60,5137,95.0,298095.0,0,0.018493284017909284,58029.00525598599,3137.842105263158,0.1838232431380183
120,0.7000000000000001,60,2787,89.0,160752.0,0,0.031933979189092215,57679.224973089345,1806.2022471910113,0.18097856933163717
120,0.8,60,1053,76.0,64544.0,0,0.0721747388414055,61295.34662867997,849.2631578947369,0.18148666148666148
120,0.9,60,250,65.0,20465.0,0,0.26,81860.0,314.84615384615387,0.2741818181818182
120,0.1,80,94246,161.0,5506383.0,0,0.0017082953122678946,58425.641406531846,34201.13664596273,0.29375224991463345
120,0.2,80,45590,146.0,2760764.0,0,0.003202456679096293,60556.35007677122,18909.342465753423,0.2673760194620033
120,0.30000000000000004,80,24564,130.0,1513828.0,0,0.005292297671389025,61627.910763719265,11644.83076923077,0.2395390149664698
120,0.4,80,14059,118.0,872336.0,0,0.008393200085354578,62048.22533608365,7392.677966101695,0.21958137459666732
120,0.5,80,8538,108.0,521042.0,0,0.012649332396345749,61026.2356523776,4824.462962962963,0.20395323580144384
120,0.6,80,5221,101.0,310865.0,0,0.01934495307412373,59541.27561769776,3077.871287128713,0.1952433354808379
120,0.7000000000000001,80,2836,93.0,168039.0,0,0.032792665726375174,59252.11565585332,1806.8709677419354,0.1887665085267342
120,0.8,80,1080,79.0,68571.0,0,0.07314814814814814,63491.666666666664,867.9873417721519,0.18752525252525254
120,0.9,80,253,66.0,20896.0,0,0.2608695652173913,82592.88537549406,316.6060606060606,0.27652173913043476
120,0.1,100,95182,165.0,5649298.0,0,0.0017335210438948541,59352.587674140064,34238.1696969697,0.30104011262633695
120,0.2,100,46146,150.0,2847639.0,0,0.00325055259394097,61709.3355870498,18984.26,0.2746776042836373
120,0.30000000000000004,100,24905,132.0,1568343.0,0,0.005300140534029311,62973.017466372214,11881.386363636364,0.24318008432041757
120,0.4,100,14294,119.0,909775.0,0,0.00832517140058766,63647.33454596334,7645.16806722689,0.22135873920398896
120,0.5,100,8675,109.0,543352.0,0,0.012564841498559078,62634.23631123919,4984.880733944954,0.20572072308095365
120,0.6,100,5329,103.0,328374.0,0,0.01932820416588478,61620.191405516984,3188.097087378641,0.19886964977225816
120,0.7000000000000001,100,2882,95.0,175514.0,0,0.03296321998612075,60900.0693962526,1847.5157894736842,0.19250520471894517
120,0.8,100,1095,82.0,71141.0,0,0.07488584474885844,64968.9497716895,867.5731707317074,0.19402241594022418
120,0.9,100,261,69.0,22317.0,0,0.26436781609195403,85505.74712643678,323.4347826086956,0.2840752351097179
120,0.1,120,96144,168.0,5802716.0,0,0.001747378931602596,60354.42669329339,34539.97619047619,0.306502972813507
120,0.2,120,46708,150.0,2939339.0,0,0.00321144129485313,62930.09762781537,19595.593333333334,0.2746541375041846
120,0.30000000000000004,120,25257,134.0,1626560.0,0,0.005305459872510591,64400.36425545393,12138.507462686568,0.24681963955987002
120,0.4,120,14506,123.0,946122.0,0,0.008479249965531505,65222.80435681787,7692.048780487805,0.22872391361568253
120,0.5,120,8810,110.0,566359.0,0,0.012485811577752554,64285.92508513053,5148.718181818182,0.20749148694665154
120,0.6,120,5399,104.0,340472.0,0,0.01926282644934247,63062.048527505096,3273.769230769231,0.20064860496051456
120,0.7000000000000001,120,2938,97.0,185032.0,0,0.03301565690946222,62978.8972089857,1907.5463917525774,0.19617303050931373
120,0.8,120,1108,82.0,73337.0,0,0.0740072202166065,66188.62815884476,894.3536585365854,0.193495241220873
120,0.9,120,267,70.0,23332.0,0,0.26217228464419473,87385.76779026217,333.3142857142857,0.2845760980592441
140,0.1,20,96512,151.0,5795253.0,0,0.0015645722811671087,60046.96825265252,38379.15894039735,0.27548419791415485
140,0.2,20,46486,134.0,2870263.0,0,0.002882588306156692,61744.67581637482,21419.873134328358,0.24536591662005766
140,0.30000000000000004,20,24882,119.0,1548916.0,0,0.004782573748090989,62250.46218149666,13016.100840336134,0.21923318061249097
140,0.4,20,14165,108.0,881172.0,0,0.007624426403106248,62207.69502294388,8159.0,0.20093829220550014
140,0.5,20,8564,98.0,521084.0,0,0.011443250817375059,60845.86641756188,5317.183673469388,0.18504776867224323
140,0.6,20,5250,93.0,313031.0,0,0.017714285714285714,59624.95238095238,3365.9247311827958,0.17971948051948053
140,0.7000000000000001,20,2858,86.0,170155.0,0,0.030090972708187544,59536.38908327502,1978.546511627907,0.1744182199885489
140,0.8,20,1088,74.0,69116.0,0,0.06801470588235294,63525.73529411764,934.0,0.1753542780748663
140,0.9,20,252,61.0,20522.0,0,0.24206349206349206,81436.50793650793,336.42622950819674,0.2561471861471861
140,0.1,40,97532,160.0,5948832.0,0,0.0016404872247057377,60993.64311200427,37180.2,0.2918933832439144
140,0.2,40,47056,144.0,2956905.0,0,0.003060183611016661,62838.00153009181,20534.0625,0.26365429198479184
140,0.30000000000000004,40,25220,128.0,1600810.0,0,0.005075337034099921,63473.83029341792,12506.328125,0.23577247494773268
140,0.4,40,14381,116.0,914580.0,0,0.008066198456296502,63596.41193241082,7884.310344827586,0.2157488099828688
140,0.5,40,8704,105.0,542830.0,0,0.01206341911764706,62365.57904411764,5169.809523809524,0.19814714237967915
140,0.6,40,5321,98.0,324064.0,0,0.018417590678443903,60902.83781244127,3306.7755102040815,0.18923237258888453
140,0.7000000000000001,40,2899,91.0,176514.0,0,0.03139013452914798,60887.892376681615,1939.7142857142858,0.18428862617203426
140,0.8,40,1108,78.0,72226.0,0,0.0703971119133574,65185.920577617326,925.974358974359,0.18405644896619625
140,0.9,40,262,66.0,22109.0,0,0.25190839694656486,84385.49618320611,334.9848484848485,0.2711450381679389
140,0.1,60,98612,166.0,6118931.0,0,0.0016833651076948038,62050.57193850647,36861.030120481926,0.3028282008827987
140,0.2,60,47715,149.0,3061927.0,0,0.0031227077438960495,64171.162108351666,20549.845637583894,0.27278271555542855
140,0.30000000000000004,60,25611,133.0,1663800.0,0,0.005193081097965718,64964.273163874896,12509.774436090225,0.24493403047696125
140,0.4,60,14604,121.0,951164.0,0,0.008285401259928786,65130.375239660374,7860.859504132231,0.2249712407559573
140,0.5,60,8842,110.0,565398.0,0,0.012440624293146347,63944.582673603254,5139.981818181818,0.20746437457588782
140,0.6,60,5412,103.0,339017.0,0,0.019031781226903178,62641.72209903917,3291.4271844660193,0.1986917960088692
140,0.7000000000000001,60,2943,95.0,183672.0,0,0.032279986408426775,62409.78593272171,1933.3894736842105,0.19209526457232878
140,0.8,60,1123,82.0,74723.0,0,0.0730186999109528,66538.73552983081,911.2560975609756,0.19290212903748077
140,0.9,60,267,69.0,22972.0,0,0.25842696629213485,86037.4531835206,332.92753623188406,0.28051072522982634
140,0.1,80,99442,167.0,6249972.0,591,0.0016793708895637659,62850.42537358461,37424.982035928144,0.3046439861701019
140,0.2,80,48335,152.0,3164723.0,0,0.0031447191476155997,65474.769835522915,20820.54605263158,0.27825046785220575
140,0.30000000000000004,80,25986,136.0,1727208.0,0,0.00523358731624721,66466.866774417,12700.058823529413,0.2504128796624756
140,0.4,80,14841,124.0,991716.0,0,0.008355232127215147,66822.7208409137,7997.709677419355,0.23046768473087456
140,0.5,80,8991,110.0,591139.0,0,0.012234456678901124,65747.8589700812,5373.990909090909,0.2073406740073407
140,0.6,80,5500,104.0,354258.0,0,0.01890909090909091,64410.545454545456,3406.326923076923,0.20043636363636363
140,0.7000000000000001,80,2996,97.0,192761.0,0,0.03237650200267023,64339.4526034713,1987.2268041237114,0.19578953756523854
140,0.8,80,1138,83.0,77384.0,0,0.07293497363796134,68000.0,932.3373493975904,0.1946700750918677
140,0.9,80,275,70.0,24408.0,0,0.2545454545454545,88756.36363636363,348.6857142857143,0.28
140,0.1,100,99516,163.0,6249924.0,3080,0.0016379275694360705,62803.20752441818,38343.092024539874,0.297346392905298
140,0.2,100,48956,156.0,3272126.0,0,0.0031865348476182694,66838.09951793446,20975.166666666668,0.2855482845449346
140,0.30000000000000004,100,26358,137.0,1793080.0,0,0.005197662948630397,68027.92321116928,13088.175182481751,0.2522095068600873
140,0.4,100,15078,124.0,1034048.0,0,0.008223902374320202,68579.91776097626,8339.09677419355,0.23038888687913758
140,0.5,100,9130,113.0,616507.0,0,0.012376779846659365,67525.41073384446,5455.814159292036,0.2128806133625411
140,0.6,100,5581,105.0,368705.0,0,0.018813832646479126,66064.3253897151,3511.4761904761904,0.20219739049697838
140,0.7000000000000001,100,3049,98.0,202296.0,0,0.0321416857986225,66348.31092161365,2064.2448979591836,0.1974668296609917
140,0.8,100,1153,85.0,80060.0,0,0.07372072853425846,69436.25325238508,941.8823529411765,0.19877789166600962
140,0.9,100,278,70.0,24999.0,0,0.2517985611510791,89924.46043165466,357.12857142857143,0.27835186396337475
140,0.1,120,99605,165.0,6249978.0,5465,0.0016565433462175593,62747.63315094623,37878.65454545455,0.30099392600773056
140,0.2,120,49478,158.0,3365864.0,0,0.0031933384534540603,68027.48696390315,21302.936708860758,0.28918873034479975
140,0.30000000000000004,120,26687,141.0,1853183.0,0,0.005283471353093266,69441.41342226553,13143.14184397163,0.2595337191754923
140,0.4,120,15296,128.0,1074981.0,0,0.008368200836820083,70278.56956066946,8398.2890625,0.23774819322936477
140,0.5,120,9263,115.0,642131.0,0,0.012414984346324084,69322.14185469071,5583.747826086957,0.21653989969870355
140,0.6,120,5676,107.0,387006.0,0,0.018851303735024666,68182.87526427061,3616.878504672897,0.2058562367864694
140,0.7000000000000001,120,3083,99.0,208782.0,0,0.03211157963023029,67720.40220564386,2108.909090909091,0.1992669477781382
140,0.8,120,1173,85.0,83936.0,0,0.07246376811594203,71556.69224211424,987.4823529411765,0.19802371541501976
140,0.9,120,282,70.0,25771.0,0,0.24822695035460993,91386.52482269505,368.15714285714284,0.27620889748549327
160,0.1,20,100143,148.0,6249869.0,8380,0.0014778866221303536,62409.44449437305,42228.84459459459,0.2699776410641873
160,0.2,20,49892,147.0,3398087.0,0,0.0029463641465565624,68108.85512707448,23116.238095238095,0.2690405457606612
160,0.30000000000000004,20,26686,130.0,1829485.0,0,0.004871468185565465,68555.9844113018,14072.961538461539,0.23928651727497566
160,0.4,20,15062,118.0,1021247.0,0,0.007834284955517195,67802.88142344974,8654.635593220339,0.21924602551876488
160,0.5,20,9050,107.0,597246.0,0,0.011823204419889502,65994.03314917127,5581.738317757009,0.20163937719738828
160,0.6,20,5509,101.0,353744.0,0,0.01833363586857869,64212.01669994554,3502.4158415841584,0.19463654515751086
160,0.7000000000000001,20,3002,93.0,192738.0,0,0.030979347101932047,64203.19786808795,2072.451612903226,0.18767851735206834
160,0.8,20,1144,79.0,77836.0,0,0.06905594405594405,68038.46153846155,985.2658227848101,0.18506993006993008
160,0.9,20,269,67.0,23215.0,0,0.24907063197026022,86301.11524163568,346.4925373134328,0.27126056100033796
160,0.1,40,100217,150.0,6249976.0,10369,0.0014967520480557192,62364.42918866061,41666.50666666667,0.2736253239561061
160,0.2,40,50386,152.0,3483564.0,0,0.003016710991148335,69137.53820505696,22918.184210526317,0.27817366295832535
160,0.30000000000000004,40,27012,136.0,1886057.0,0,0.005034799348437731,69822.93054938546,13868.066176470587,0.2502936068817899
160,0.4,40,15289,123.0,1060777.0,0,0.008044999672967493,69381.71234220681,8624.203252032521,0.22846336344014412
160,0.5,40,9216,112.0,626129.0,0,0.012152777777777778,67939.34461805556,5590.4375,0.21092803030303028
160,0.6,40,5606,105.0,370637.0,0,0.01872993221548341,66114.34177666786,3529.8761904761905,0.20214705023838098
160,0.7000000000000001,40,3052,97.0,201421.0,0,0.0317824377457405,65996.39580602883,2076.505154639175,0.1954330990110807
160,0.8,40,1162,83.0,80959.0,0,0.07142857142857142,69672.11703958693,975.4096385542168,0.19376623376623375
160,0.9,40,273,69.0,23917.0,0,0.25274725274725274,87608.0586080586,346.6231884057971,0.2771028971028971
160,0.1,60,100254,146.0,6249994.0,12254,0.0014563009954715023,62341.59235541724,42808.17808219178,0.2663283260518284
